,307,181,302,92,38,305,72,306,59,233,99,193,110,8,274,73,223,265,301,183,127,11,154,298,23,204,247,51,157,10,259,158,54,138,96,144,104,69,295,182,106,151,153,159,300,205,263,52,61,269
307,0.0,-0.004119312763214112,-0.0014042615890502929,-0.003567790985107422,0.0004111170768737793,8.175373077392578e-05,-0.0001878023147583008,-0.0017390489578247071,-0.0008430838584899903,-0.002786862850189209,-0.003559219837188721,-0.00010143518447875976,-0.0025735020637512205,-0.0022271394729614256,-0.00013625621795654297,-0.0013071179389953613,-0.0023059487342834474,-0.0024472951889038088,-0.003400671482086182,-0.00033762454986572263,-0.004121661186218262,-0.006046509742736817,-0.0008450508117675781,-0.0012594342231750488,-0.0009083390235900879,-0.001269364356994629,5.699396133422852e-05,-0.0012634873390197753,-0.0013624191284179687,-0.0029349684715270995,-0.002132713794708252,-0.0012705802917480468,0.0013461828231811524,-0.0026313066482543945,-0.0004637956619262695,-0.001291501522064209,-0.0034396111965179442,0.0001426219940185547,0.0013757944107055664,-0.0007513046264648437,-0.0011918306350708007,0.0001999020576477051,-0.0026037096977233887,0.0017197370529174806,-0.0029125452041625977,0.0003761768341064453,-0.0013210773468017578,-0.002196633815765381,-0.0017505526542663575,-0.0037409305572509766
181,-0.004119312763214112,0.0,-0.004702472686767578,0.003931009769439697,0.0001344442367553711,-0.002332991361618042,0.0023940086364746095,-0.002969825267791748,0.002014422416687012,-0.0002916574478149414,7.216930389404297e-05,0.001002049446105957,-0.0029889941215515137,-0.002583444118499756,0.00020884275436401368,-0.002538919448852539,-0.0015741467475891113,-0.0022559285163879393,-0.0008445024490356445,9.033679962158203e-05,0.00026487112045288087,-5.3811073303222654e-05,-0.0023734688758850096,-0.0009679317474365235,-0.0019977569580078127,-0.004190981388092041,0.00046008825302124023,0.0017966508865356445,-0.0022776663303375245,-0.0029213428497314453,-0.0018383622169494628,-0.0004436135292053223,0.0005955100059509277,0.004650926589965821,0.0012354493141174317,0.0021175742149353027,-0.0014201760292053222,-0.0006786465644836425,-0.00024759769439697266,0.0005533814430236817,-0.0011777877807617188,-0.003838658332824707,-0.0027443766593933105,0.0021048784255981445,0.001241457462310791,-0.0003127574920654297,0.0021336197853088377,-0.0020598411560058595,-0.002735030651092529,-0.004687249660491943
302,-0.0014042615890502929,-0.004702472686767578,0.0,-0.0013694643974304199,0.0017204403877258301,0.0012427568435668945,-0.0034391045570373534,-0.0029845476150512696,0.004517674446105957,-0.006635773181915283,0.000294184684753418,-0.003577303886413574,-0.003756141662597656,-0.002988088130950928,0.0014396429061889649,0.0005257606506347656,0.0018187165260314941,-0.006276345252990723,-0.004711663722991944,0.00036580562591552733,-0.008539533615112305,-0.0013747096061706543,-0.002606022357940674,-0.0004041910171508789,-0.00921696424484253,-0.0006087064743041992,0.0013237833976745606,-0.0032471418380737305,-0.0023047804832458498,-0.0064160704612731935,0.0003311038017272949,0.0003923654556274414,-0.003138089179992676,0.005469608306884766,0.0036026477813720704,-0.006263434886932373,-0.0060286402702331545,0.0032391905784606933,0.008400404453277588,-0.00348966121673584,0.00033504962921142577,-0.002738070487976074,-0.0014652013778686523,0.0012429237365722656,0.00013850927352905275,-0.0022364020347595214,0.0024121880531311037,-0.004721641540527344,-0.000497734546661377,-0.0017330408096313476
92,-0.003567790985107422,0.003931009769439697,-0.0013694643974304199,0.0,0.0032965540885925293,-0.002989387512207031,0.005467557907104492,0.002276325225830078,0.0009777545928955078,-0.00046999454498291015,-0.0033697724342346192,0.002329397201538086,0.0024581670761108397,0.008866345882415772,0.00318371057510376,0.006261086463928223,-0.00431135892868042,0.00441131591796875,0.0019007205963134765,-0.0026561260223388673,-0.00044813156127929685,0.005851662158966065,-0.00024896860122680664,0.00561673641204834,0.00400046706199646,0.0032887339591979982,-0.0026804924011230467,0.0029298543930053713,-0.0003230452537536621,0.005200099945068359,0.003709721565246582,0.0037049412727355956,0.0019001483917236329,-0.006451761722564698,0.009440040588378907,-0.0058500409126281735,-0.0019009709358215332,0.00457683801651001,0.003180384635925293,0.002454113960266113,-1.9538402557373048e-05,-0.00024353265762329103,0.005563569068908691,0.005446481704711914,0.0062699556350708004,0.0033532023429870606,0.0022592544555664062,0.002963244915008545,0.0027362704277038574,0.0022179841995239257
38,0.0004111170768737793,0.0001344442367553711,0.0017204403877258301,0.0032965540885925293,0.0,0.002245199680328369,0.005557024478912353,-0.004437768459320068,0.0026447892189025877,0.0002570152282714844,0.002371549606323242,0.000652313232421875,-0.002704131603240967,0.004134476184844971,0.003221285343170166,0.001077890396118164,0.00022873878479003906,-0.0017494797706604005,0.0010174274444580077,0.0004960417747497559,0.0028323054313659666,-0.00022045373916625976,0.00033500194549560545,0.001312398910522461,0.0011529922485351562,-0.0026715993881225586,0.004409706592559815,0.0005944967269897461,-0.0002227306365966797,0.00028221607208251954,-0.0006856799125671386,0.0014847040176391602,0.0033551812171936034,0.0012936115264892579,0.0004183650016784668,0.0015075564384460448,0.0018235445022583008,0.0020354747772216796,0.0036516785621643066,0.0009006500244140625,-0.0008414506912231446,-0.0009686708450317383,-0.0004109382629394531,0.0052297115325927734,0.0012702107429504394,0.0016294240951538086,0.002142000198364258,-0.0011958479881286621,0.00040642023086547854,0.0006708383560180664
305,8.175373077392578e-05,-0.002332991361618042,0.0012427568435668945,-0.002989387512207031,0.002245199680328369,0.0,-0.002497291564941406,-0.002164018154144287,-0.0015386581420898438,-0.0012095332145690917,-0.0013579607009887695,-0.0005875825881958008,-0.0015206694602966308,-0.00031533241271972654,-6.908178329467773e-05,-0.0027217626571655273,-0.0018591523170471192,-0.0023064374923706054,-0.002032339572906494,-0.00116424560546875,-0.001233065128326416,-0.0038762927055358888,-0.0006781816482543945,0.00021224021911621095,-0.005823445320129394,-0.002524220943450928,0.003069567680358887,-0.0018871903419494628,-0.001698172092437744,-0.003205454349517822,-0.003855741024017334,-0.0016284823417663575,0.001042795181274414,-0.0008926153182983399,-0.0005988121032714844,-0.003483295440673828,-0.0007353544235229493,0.003632330894470215,0.003997933864593506,-0.0032106995582580566,0.0006733059883117676,-0.0001845717430114746,0.0006655573844909668,0.0020099163055419924,-0.0006008386611938476,-4.8208236694335935e-05,-0.0022176384925842287,-0.005317425727844239,-0.004812520742416382,-0.004859423637390137
72,-0.0001878023147583008,0.0023940086364746095,-0.0034391045570373534,0.005467557907104492,0.005557024478912353,-0.002497291564941406,0.0,-0.0024447202682495116,0.005468785762786865,-0.0028227806091308595,-0.000423121452331543,-0.001635277271270752,0.00016649961471557618,0.0006395936012268067,0.0016906380653381348,0.0015817642211914062,0.0019091486930847168,-0.002486002445220947,0.00650935173034668,-0.0023186802864074707,-0.003496086597442627,-0.0012227296829223633,-0.0005720257759094238,0.0010172486305236816,-0.002003121376037598,-4.7326087951660156e-05,0.003077232837677002,0.0010384321212768555,0.0028449416160583494,0.001058673858642578,0.0034932732582092286,-0.0002138972282409668,-0.004362380504608155,-0.0036731243133544924,0.006368088722229004,-0.0051285624504089355,-0.0027737021446228027,0.00019540786743164063,0.006356501579284668,0.002669525146484375,0.002296149730682373,-0.001157689094543457,0.00018956661224365235,0.004229748249053955,0.0025797367095947267,-0.0020521402359008787,0.0012382864952087402,0.0003809809684753418,0.0016993403434753418,0.0002943873405456543
306,-0.0017390489578247071,-0.002969825267791748,-0.0029845476150512696,0.002276325225830078,-0.004437768459320068,-0.002164018154144287,-0.0024447202682495116,0.0,-0.00010724067687988282,-0.004392850399017334,-0.0010284423828125,0.0014582633972167968,-0.0024435043334960936,-0.0018304347991943359,-0.0028745174407958985,-0.0014432787895202637,0.0013623595237731933,-0.004077029228210449,-0.001974904537200928,-0.002513110637664795,-0.00022495985031127929,-0.0001995086669921875,-0.0019870281219482424,-0.0019107937812805175,-0.0029277682304382326,-0.00011556148529052734,0.001761019229888916,-0.0007026076316833496,-0.002082335948944092,-0.0044552326202392575,-0.002986311912536621,-0.0003618597984313965,-0.0033521056175231934,-0.0016805887222290038,0.0007604837417602539,-0.0017000198364257812,-0.0016031384468078614,0.0019932150840759276,0.0023187756538391112,-0.0008404374122619629,-0.0005424618721008301,-0.0014259874820709228,-0.002728867530822754,0.0014450669288635254,-0.0003855705261230469,-0.0026842594146728516,-0.001291978359222412,-0.0009564280509948731,-0.001499950885772705,-0.006863951683044434
59,-0.0008430838584899903,0.002014422416687012,0.004517674446105957,0.0009777545928955078,0.0026447892189025877,-0.0015386581420898438,0.005468785762786865,-0.00010724067687988282,0.0,-0.003486645221710205,0.0018241047859191895,-0.005579662322998047,0.0020111918449401854,0.002783203125,-0.0007164239883422852,0.0023279190063476562,0.0013610363006591798,-0.001716315746307373,0.004014885425567627,0.0030460238456726076,-0.0008051395416259766,0.00045026540756225585,-0.002594661712646484,0.005731523036956787,0.0029968857765197755,-0.0016566157341003419,-0.00475536584854126,0.005816018581390381,0.00036351680755615235,-0.0009964466094970702,-0.0007285356521606445,0.0006723284721374511,0.0048714160919189455,0.0032401800155639647,0.004425203800201416,-0.002830982208251953,0.0021555423736572266,-0.0010365962982177735,0.0015804529190063476,-0.003704404830932617,0.002995431423187256,0.000803983211517334,-0.00044307708740234377,0.0012511730194091797,-0.0016916871070861816,-0.004030692577362061,9.000301361083984e-05,-0.003308892250061035,0.0006283640861511231,-0.00398707389831543
